Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds),TravelDistance (Meters)
186,"20001, Northwest Washington, Washington",544,"5400 Inverchapel Road, Springfield","07/31/2016 - 08/28/2016, Every day, Daily Average",1566,1095,2238,36796
186,"20001, Northwest Washington, Washington",545,"1900 Storm Drive, Falls Church","07/31/2016 - 08/28/2016, Every day, Daily Average",1322,1019,1714,27347
186,"20001, Northwest Washington, Washington",546,"Moore Lane, Fort Myer, Arlington","07/31/2016 - 08/28/2016, Every day, Daily Average",673,462,979,12057
186,"20001, Northwest Washington, Washington",547,"600 North Owen Street, Seminary Hill, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",933,653,1331,18084
186,"20001, Northwest Washington, Washington",548,"1600 Preston Road, North Ridge, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",694,488,985,13726
186,"20001, Northwest Washington, Washington",549,"300 North Van Dorn Street, Landmark, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",1073,754,1525,18863
186,"20001, Northwest Washington, Washington",550,"4300 Raleigh Avenue, Seminary Hill, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",1194,871,1636,17518
186,"20001, Northwest Washington, Washington",551,"4700 Kenmore Avenue, Seminary Hill, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",886,619,1266,16365
186,"20001, Northwest Washington, Washington",552,"5700 Reading Avenue, Alexandria West, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",1019,737,1407,17228
186,"20001, Northwest Washington, Washington",553,"4900 Seminary Road, Alexandria West, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",827,585,1167,16245
186,"20001, Northwest Washington, Washington",554,"1300 North Beauregard Street, Alexandria West, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",873,631,1206,17445
186,"20001, Northwest Washington, Washington",555,"5900 Atteentee Road, Springfield","07/31/2016 - 08/28/2016, Every day, Daily Average",1328,1031,1709,34706
186,"20001, Northwest Washington, Washington",556,"7800 Montvale Way, McLean","07/31/2016 - 08/28/2016, Every day, Daily Average",1547,1193,2005,29772
186,"20001, Northwest Washington, Washington",557,"8400 Fenwood Drive, West Springfield","07/31/2016 - 08/28/2016, Every day, Daily Average",1427,1105,1841,37518
186,"20001, Northwest Washington, Washington",558,"4000 Wheeler Avenue, Seminary Hill, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",1398,1019,1916,17748
