"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"9","Arc de triomphe du Carrousel, Paris","569","0 Rue Labrouste, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1309,972,1762
"9","Arc de triomphe du Carrousel, Paris","570","0 Rue Brancion, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1060,796,1410
"9","Arc de triomphe du Carrousel, Paris","571","800 Pont de Bir-Hakeim, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",721,508,1021
"9","Arc de triomphe du Carrousel, Paris","572","0 Villa Croix Nivert, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",917,675,1244
"9","Arc de triomphe du Carrousel, Paris","573","0 Rue Nélaton, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",742,511,1076
"9","Arc de triomphe du Carrousel, Paris","574","0 Rue Bourseul, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1044,762,1428
"9","Arc de triomphe du Carrousel, Paris","575","0 Rue de Presles, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",871,600,1263
"9","Arc de triomphe du Carrousel, Paris","576","0 Rue Modigliani, Paris-15E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1065,808,1403
"9","Arc de triomphe du Carrousel, Paris","577","0 Rue de la Saïda, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1407,1057,1871
"9","Arc de triomphe du Carrousel, Paris","578","100 Rue Saint-Charles, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",966,732,1274
"9","Arc de triomphe du Carrousel, Paris","579","0 Rue Ginoux, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",966,669,1394
"9","Arc de triomphe du Carrousel, Paris","580","Port de Javel Bas, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",847,593,1209
"9","Arc de triomphe du Carrousel, Paris","581","0 Rue Edmond Roger, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",912,644,1290
"9","Arc de triomphe du Carrousel, Paris","582","Allée Irène Némirovsky, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",923,693,1228
"9","Arc de triomphe du Carrousel, Paris","583","0 Rue Desnouettes, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1340,1001,1792
"9","Arc de triomphe du Carrousel, Paris","584","0 Rue Leblanc, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",917,676,1243
"9","Arc de triomphe du Carrousel, Paris","585","0 Rue du Théâtre, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",940,634,1392
"9","Arc de triomphe du Carrousel, Paris","586","0 Rue Eugène Gibez, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1184,916,1529
"9","Arc de triomphe du Carrousel, Paris","587","0 Rue Borromée, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",918,680,1238
"9","Arc de triomphe du Carrousel, Paris","588","0 Rue du Pic de Barrette, Paris-15E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",893,643,1238
"9","Arc de triomphe du Carrousel, Paris","589","0 Rue Jean Daudin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",854,623,1169
"9","Arc de triomphe du Carrousel, Paris","590","0 Boulevard Pasteur, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",890,624,1269
"9","Arc de triomphe du Carrousel, Paris","591","0 Rue Gerbert, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1040,787,1373
"9","Arc de triomphe du Carrousel, Paris","592","75015, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",885,607,1288
"9","Arc de triomphe du Carrousel, Paris","593","0 Villa Juge, Paris-15E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",806,592,1095
"9","Arc de triomphe du Carrousel, Paris","594","0 Rue de Dantzig, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1222,917,1627
"9","Arc de triomphe du Carrousel, Paris","595","0 Rue Lacordaire, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",938,694,1266
"9","Arc de triomphe du Carrousel, Paris","596","100 Rue du Théâtre, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",881,607,1278
"9","Arc de triomphe du Carrousel, Paris","597","0 Rue d'Alleray, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1039,795,1357
"9","Arc de triomphe du Carrousel, Paris","598","0 Rue Platon, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",960,730,1262
"9","Arc de triomphe du Carrousel, Paris","599","0 Rue de la Fédération, Paris-15E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",709,492,1020
"9","Arc de triomphe du Carrousel, Paris","600","0 Rue Alphonse Bertillon, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1331,983,1801
"9","Arc de triomphe du Carrousel, Paris","601","0 Rue Oscar Roty, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",985,731,1325
"9","Arc de triomphe du Carrousel, Paris","602","0 Rue Duranton, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1096,812,1478
"9","Arc de triomphe du Carrousel, Paris","603","0 Rue Armand Moisant, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",809,575,1136
"9","Arc de triomphe du Carrousel, Paris","604","0 Impasse de l'Enfant Jésus, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",784,546,1123
"9","Arc de triomphe du Carrousel, Paris","605","0 Rue André Gide, Paris-15E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1099,817,1478
"9","Arc de triomphe du Carrousel, Paris","606","0 Rue Blomet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",989,730,1338
"9","Arc de triomphe du Carrousel, Paris","607","100 Rue Blomet, Paris-15E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1152,867,1529
"9","Arc de triomphe du Carrousel, Paris","608","0 Rue Paul Barruel, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1031,783,1356
"9","Arc de triomphe du Carrousel, Paris","609","0 Rue Théodore Deck, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1204,906,1598
"9","Arc de triomphe du Carrousel, Paris","610","0 Rue Letellier, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",821,574,1172
"9","Arc de triomphe du Carrousel, Paris","611","0 Rue du Professeur Florian Delbarre, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1005,746,1353
"9","Arc de triomphe du Carrousel, Paris","612","0 Rue des Bergers, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",859,613,1203
"9","Arc de triomphe du Carrousel, Paris","613","0 Rue d'Arsonval, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",982,721,1336
"9","Arc de triomphe du Carrousel, Paris","614","0 Rue du Sommet des Alpes, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1278,945,1726
"9","Arc de triomphe du Carrousel, Paris","615","0 Villa Poirier, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",858,637,1154
"9","Arc de triomphe du Carrousel, Paris","616","0 Rue des Bergers, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",869,643,1173
"9","Arc de triomphe du Carrousel, Paris","617","0 Rue Carrier-Belleuse, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",826,610,1118
"9","Arc de triomphe du Carrousel, Paris","618","0 Rue des Cévennes, Paris-15E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",871,635,1193
"9","Arc de triomphe du Carrousel, Paris","619","0 Rue Alasseur, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",731,506,1054
"9","Arc de triomphe du Carrousel, Paris","620","0 Rue Vaugelas, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1260,844,1879
"9","Arc de triomphe du Carrousel, Paris","621","0 Rue Gaston de Caillavet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",780,559,1087
"9","Arc de triomphe du Carrousel, Paris","622","0 Avenue Georges Lafont, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1035,770,1390
"9","Arc de triomphe du Carrousel, Paris","623","0 Rue Leconte de Lisle, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",852,623,1164
"9","Arc de triomphe du Carrousel, Paris","624","0 Rue Raffet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",941,698,1268
"9","Arc de triomphe du Carrousel, Paris","625","0 Avenue de Montespan, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",806,574,1131
"9","Arc de triomphe du Carrousel, Paris","626","100 Rue de la Faisanderie, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",847,610,1175
"9","Arc de triomphe du Carrousel, Paris","627","0 Rue Alfred Dehodencq, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1017,721,1434
"9","Arc de triomphe du Carrousel, Paris","628","0 Rue de la Faisanderie, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",912,657,1264
"9","Arc de triomphe du Carrousel, Paris","629","0 Port Debilly, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",433,281,665
"9","Arc de triomphe du Carrousel, Paris","630","0 Rue Van Loo, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",862,620,1196
"9","Arc de triomphe du Carrousel, Paris","631","0 Rue Singer, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",871,610,1241
"9","Arc de triomphe du Carrousel, Paris","632","0 Boulevards des Maréchaux, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1063,746,1514
"9","Arc de triomphe du Carrousel, Paris","633","0 Rue Scheffer, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",755,514,1107
"9","Arc de triomphe du Carrousel, Paris","634","0 Rue Claude Farrère, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1166,845,1608
"9","Arc de triomphe du Carrousel, Paris","635","0 Square Henry Paté, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",776,545,1103
"9","Arc de triomphe du Carrousel, Paris","636","0 Rue Freycinet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",465,302,714
"9","Arc de triomphe du Carrousel, Paris","637","0 Rue Léonard de Vinci, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",855,601,1216
"9","Arc de triomphe du Carrousel, Paris","638","0 Rue Boileau, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",922,687,1235
"9","Arc de triomphe du Carrousel, Paris","639","0 Rue Auguste Vacquerie, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",803,548,1175
"9","Arc de triomphe du Carrousel, Paris","640","Parc Rives de Seine, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",905,584,1401
"9","Arc de triomphe du Carrousel, Paris","641","0 Rue Massenet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",834,606,1147
"9","Arc de triomphe du Carrousel, Paris","642","0 Avenue du Recteur Poincaré, Paris-16E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",772,552,1077
"9","Arc de triomphe du Carrousel, Paris","643","0 Rue Chernoviz, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",791,562,1111
"9","Arc de triomphe du Carrousel, Paris","644","0 Rue Edouard Fournier, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",932,696,1246
"9","Arc de triomphe du Carrousel, Paris","645","0 Rue de Sfax, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",936,663,1320
"9","Arc de triomphe du Carrousel, Paris","646","Parc Rives de Seine, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",564,395,805
"9","Arc de triomphe du Carrousel, Paris","647","0 Rue le Marois, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1024,762,1374
"9","Arc de triomphe du Carrousel, Paris","648","0 Rue Jouvenet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",877,642,1196
"9","Arc de triomphe du Carrousel, Paris","649","0 Passage Eugène Beaudouin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",904,662,1232
"9","Arc de triomphe du Carrousel, Paris","650","0 Rue Gustave Zédé, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",832,580,1193
"9","Arc de triomphe du Carrousel, Paris","651","100 Boulevards des Maréchaux, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1024,738,1420
"9","Arc de triomphe du Carrousel, Paris","652","0 Rue de l'Annonciation, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",894,624,1279
"9","Arc de triomphe du Carrousel, Paris","653","0 Rue du Général Niox, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1200,807,1783
"9","Arc de triomphe du Carrousel, Paris","654","0 Rue Boileau, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",942,700,1266
"9","Arc de triomphe du Carrousel, Paris","655","100 Boulevard Murat, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",943,693,1281
"9","Arc de triomphe du Carrousel, Paris","656","0 Rue des Belles Feuilles, Paris-16E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",898,627,1285
"9","Arc de triomphe du Carrousel, Paris","657","0 Villa Saïd, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",965,666,1397
"9","Arc de triomphe du Carrousel, Paris","658","0 Rue des Vignes, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",771,536,1108
"9","Arc de triomphe du Carrousel, Paris","659","100 Avenue Victor Hugo, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",860,597,1238
"9","Arc de triomphe du Carrousel, Paris","660","0 Rue de l'Amiral Hamelin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",645,438,949
"9","Arc de triomphe du Carrousel, Paris","661","0 Rue Boissière, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",797,553,1148
"9","Arc de triomphe du Carrousel, Paris","662","0 Avenue du Général Mangin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",598,424,842
"9","Arc de triomphe du Carrousel, Paris","663","0 Avenue Gustave V de Suède, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",502,337,747
"9","Arc de triomphe du Carrousel, Paris","664","0 Avenue d'Eylau, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",715,492,1037
"9","Arc de triomphe du Carrousel, Paris","665","0 Rue de Boulainvilliers, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",745,529,1049
"9","Arc de triomphe du Carrousel, Paris","666","0 Rue Largillière, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",860,629,1174
"9","Arc de triomphe du Carrousel, Paris","667","0 Rue Berlioz, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1090,727,1633
"9","Arc de triomphe du Carrousel, Paris","668","0 Rue Desbordes-Valmore, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",793,571,1101
"9","Arc de triomphe du Carrousel, Paris","669","0 Rue du Sergent Maginot, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",988,747,1305
"9","Arc de triomphe du Carrousel, Paris","670","0 Rue Mirabeau, Paris-16E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",804,595,1084
"9","Arc de triomphe du Carrousel, Paris","671","0 Boulevard Exelmans, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1145,852,1537
"9","Arc de triomphe du Carrousel, Paris","672","0 Boulevards des Maréchaux, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",961,686,1346
"9","Arc de triomphe du Carrousel, Paris","673","0 Boulevard de Beauséjour, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",988,701,1391
"9","Arc de triomphe du Carrousel, Paris","674","100 Rue de la Tour, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",863,606,1228
"9","Arc de triomphe du Carrousel, Paris","675","0 Avenue de Versailles, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",637,467,868
"9","Arc de triomphe du Carrousel, Paris","676","Route de l'Étoile, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1050,735,1498
"9","Arc de triomphe du Carrousel, Paris","677","0 Rue le Tasse, Paris-16E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",539,368,788
"9","Arc de triomphe du Carrousel, Paris","678","0 Villa Souchier, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",847,594,1206
"9","Arc de triomphe du Carrousel, Paris","679","0 Rue Bosio, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",842,630,1124
"9","Arc de triomphe du Carrousel, Paris","680","0 Hameau de Boulainvilliers, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",803,569,1132
"9","Arc de triomphe du Carrousel, Paris","681","0 Hameau Michel-Ange, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",934,705,1236
"9","Arc de triomphe du Carrousel, Paris","682","0 Rue du Général Delestraint, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1056,802,1390
"9","Arc de triomphe du Carrousel, Paris","683","0 Avenue de Boufflers, Paris-16E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",909,654,1262
"9","Arc de triomphe du Carrousel, Paris","684","0 Villa Malakoff, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",699,477,1022
"9","Arc de triomphe du Carrousel, Paris","685","100 Rue de Longchamp, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",755,533,1068
"9","Arc de triomphe du Carrousel, Paris","686","0 Rue le Sueur, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",801,553,1158
"9","Arc de triomphe du Carrousel, Paris","687","0 Rue du Dôme, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",900,572,1414
"9","Arc de triomphe du Carrousel, Paris","688","0 Rue de Bassano, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",640,429,953
"9","Arc de triomphe du Carrousel, Paris","689","0 Allée de Longchamp, Paris-16E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1234,897,1697
"9","Arc de triomphe du Carrousel, Paris","690","0 Rue Mirabeau, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",785,570,1079
"9","Arc de triomphe du Carrousel, Paris","691","0 Rue Jasmin, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",922,668,1271
"9","Arc de triomphe du Carrousel, Paris","692","0 Avenue de Versailles, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",722,526,990
"9","Arc de triomphe du Carrousel, Paris","693","0 Rue Eugène Manuel, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",758,540,1062
"9","Arc de triomphe du Carrousel, Paris","694","0 Rue Vineuse, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",720,506,1022
"9","Arc de triomphe du Carrousel, Paris","695","100 Avenue du Président Kennedy, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",639,452,902
"9","Arc de triomphe du Carrousel, Paris","696","0 Rue Chanez, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1050,803,1372
"9","Arc de triomphe du Carrousel, Paris","697","0 Rue Newton, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",898,556,1449
"9","Arc de triomphe du Carrousel, Paris","698","0 Cité Duplan, Paris-16E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",871,613,1237
"9","Arc de triomphe du Carrousel, Paris","699","0 Avenue Erlanger, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1022,776,1345
"9","Arc de triomphe du Carrousel, Paris","700","0 Impasse Voltaire, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",991,725,1353
"9","Arc de triomphe du Carrousel, Paris","701","0 Rue André Colledeboeuf, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",803,587,1097
"9","Arc de triomphe du Carrousel, Paris","702","0 Avenue du Président Kennedy, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",561,387,811
"9","Arc de triomphe du Carrousel, Paris","703","0 Route des Tribunes, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1177,857,1615
"9","Arc de triomphe du Carrousel, Paris","704","0 Rue Jules Clarétie, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",893,651,1223
"9","Arc de triomphe du Carrousel, Paris","705","0 Rue Darcet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",752,514,1098
"9","Arc de triomphe du Carrousel, Paris","706","0 Rue de Chazelles, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",803,558,1154
"9","Arc de triomphe du Carrousel, Paris","707","0 Rue de la Félicité, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",896,634,1264
"9","Arc de triomphe du Carrousel, Paris","708","0 Rue Brunel, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",786,570,1082
"9","Arc de triomphe du Carrousel, Paris","709","Promenade Bernard Lafay, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1007,710,1427
"9","Arc de triomphe du Carrousel, Paris","710","Boulevard Périphérique, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1157,791,1692
"9","Arc de triomphe du Carrousel, Paris","711","0 Rue des Moines, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",992,704,1397
"9","Arc de triomphe du Carrousel, Paris","712","0 Rue Navier, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1194,849,1677
"9","Arc de triomphe du Carrousel, Paris","713","0 Avenue de Villiers, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",685,467,1004
"9","Arc de triomphe du Carrousel, Paris","714","0 Avenue de Verzy, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",983,709,1362
"9","Arc de triomphe du Carrousel, Paris","715","0 Cité Lemercier, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",767,525,1119
"9","Arc de triomphe du Carrousel, Paris","716","0 Passage Com E17, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1089,772,1535
"9","Arc de triomphe du Carrousel, Paris","717","0 Rue des Epinettes, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1152,800,1657
"9","Arc de triomphe du Carrousel, Paris","718","0 Rue Léon Cogniet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",799,584,1091
"9","Arc de triomphe du Carrousel, Paris","719","0 Rue Nollet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",947,656,1365
"9","Arc de triomphe du Carrousel, Paris","720","0 Rue Nollet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",911,615,1348
"9","Arc de triomphe du Carrousel, Paris","721","0 Passage Petit Cerf, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1193,818,1739
"9","Arc de triomphe du Carrousel, Paris","722","0 Rue Ampère, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",916,635,1320
"9","Arc de triomphe du Carrousel, Paris","723","0 Rue Cardinet, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",753,510,1111
"9","Arc de triomphe du Carrousel, Paris","724","100 Rue Legendre, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",870,610,1240
"9","Arc de triomphe du Carrousel, Paris","725","0 Rue Léon Droux, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",729,507,1047
"9","Arc de triomphe du Carrousel, Paris","726","0 Rue Margueritte, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",858,596,1233
"9","Arc de triomphe du Carrousel, Paris","727","0 Rue de Senlis, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1032,745,1429
"9","Arc de triomphe du Carrousel, Paris","728","Allée Barbara, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",825,582,1168
"9","Arc de triomphe du Carrousel, Paris","729","0 Square du Rhône, Paris-17E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",951,667,1355
"9","Arc de triomphe du Carrousel, Paris","730","0 Rue Lacroix, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",889,608,1297
"9","Arc de triomphe du Carrousel, Paris","731","0 Square Gabriel Fauré, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",869,605,1246
"9","Arc de triomphe du Carrousel, Paris","732","0 Rue Gilbert Cesbron, Paris-17E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",996,689,1438
"9","Arc de triomphe du Carrousel, Paris","733","0 Rue Nicolas Chuquet, Paris-17E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",941,665,1331
"9","Arc de triomphe du Carrousel, Paris","734","0 Rue Pierre Demours, Paris-17E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",919,675,1250
"9","Arc de triomphe du Carrousel, Paris","735","0 Rue Lantiez, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1218,889,1667
"9","Arc de triomphe du Carrousel, Paris","736","0 Rue Boursault, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",760,530,1088
"9","Arc de triomphe du Carrousel, Paris","737","0 Rue du Dobropol, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1007,733,1381
"9","Arc de triomphe du Carrousel, Paris","738","0 Rue Ampère, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",858,588,1250
"9","Arc de triomphe du Carrousel, Paris","739","0 Boulevard Berthier, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1048,698,1572
"9","Arc de triomphe du Carrousel, Paris","740","0 Rue Berzélius, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1055,767,1450
"9","Arc de triomphe du Carrousel, Paris","741","0 Avenue du Cimetière des Batignolles, Paris-17E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",1283,895,1837
"9","Arc de triomphe du Carrousel, Paris","742","Av. Principale, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1403,944,2084
"9","Arc de triomphe du Carrousel, Paris","743","0 Rue Dulong, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",730,524,1016
"9","Arc de triomphe du Carrousel, Paris","744","0 Rue Gounod, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",842,620,1142
"9","Arc de triomphe du Carrousel, Paris","745","0 Rue Jean-Baptiste Dumas, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1082,792,1477
"9","Arc de triomphe du Carrousel, Paris","746","0 Rue Bridaine, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",822,581,1161
"9","Arc de triomphe du Carrousel, Paris","747","0 Rue de Saint-Sénoch, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",916,669,1253
"9","Arc de triomphe du Carrousel, Paris","748","0 Rue Descombes, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",1094,770,1552
"9","Arc de triomphe du Carrousel, Paris","749","0 Rue de Tocqueville, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",858,605,1215
"9","Arc de triomphe du Carrousel, Paris","750","0 Rue Saussier-Leroy, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",827,582,1173
"9","Arc de triomphe du Carrousel, Paris","751","0 Place de la Porte Maillot, Paris-17E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",899,655,1232
"9","Arc de triomphe du Carrousel, Paris","752","0 Rue Villebois-Mareuil, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",869,619,1219
"9","Arc de triomphe du Carrousel, Paris","753","200 Boulevard Pereire, Paris","09/03/2016 - 10/01/2016, Every day, Daily Average",880,634,1221
"9","Arc de triomphe du Carrousel, Paris","754","0 Rue Claude Pouillet, Paris-17E-Arrondissement","09/03/2016 - 10/01/2016, Every day, Daily Average",845,583,1224
