Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds),TravelDistance (Meters)
1116,"Harborwalk, Waterfront, Boston",1027,"300 Neck Street, North Weymouth, Weymouth","07/31/2016 - 08/28/2016, Weekdays, Midday",2290,1872,2800,30147
1116,"Harborwalk, Waterfront, Boston",1029,"200 Pine Street, Norwell","07/31/2016 - 08/28/2016, Weekdays, Midday",3016,2232,4073,45030
1116,"Harborwalk, Waterfront, Boston",1033,"Fall River Expressway, West Bridgewater","07/31/2016 - 08/28/2016, Weekdays, Midday",2392,1810,3160,50197
1116,"Harborwalk, Waterfront, Boston",1034,"100 Armstrong Road, Plymouth","07/31/2016 - 08/28/2016, Weekdays, Midday",4142,3254,5271,68323
1116,"Harborwalk, Waterfront, Boston",1036,"Pilgrims Highway, Plymouth","07/31/2016 - 08/28/2016, Weekdays, Midday",4669,3736,5834,76982
1116,"Harborwalk, Waterfront, Boston",1038,"0 Old Rutherford Avenue, Charlestown, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",330,124,874,2287
1116,"Harborwalk, Waterfront, Boston",1039,"0 Flint Place, South Boston, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",935,686,1272,5396
1116,"Harborwalk, Waterfront, Boston",1040,"900 Massachusetts Avenue, Dorchester, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",759,395,1456,8650
1116,"Harborwalk, Waterfront, Boston",1041,"0 Kendall Street, South End, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",1027,733,1437,8950
1116,"Harborwalk, Waterfront, Boston",1042,"0 Townsend Street, Roxbury, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",1394,1023,1899,10600
1116,"Harborwalk, Waterfront, Boston",1043,"200 Savin Hill Avenue, Dorchester, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",1026,615,1709,11099
1116,"Harborwalk, Waterfront, Boston",1044,"0 Ames Street, Mattapan, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",1931,1462,2548,14170
1116,"Harborwalk, Waterfront, Boston",1045,"0 Brockton Street, Mattapan, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",2232,1644,3029,21752
1116,"Harborwalk, Waterfront, Boston",1047,"0 Ardale Street, Roslindale, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",1752,1360,2255,14520
1116,"Harborwalk, Waterfront, Boston",1048,"Airport Road Terminal C - Departure Level, East Boston, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",333,195,566,8220
1116,"Harborwalk, Waterfront, Boston",1054,"0 Old Common, Millbury","07/31/2016 - 08/28/2016, Weekdays, Midday",3689,2581,5271,74460
1116,"Harborwalk, Waterfront, Boston",1056,"0 Valley Road, Southborough","07/31/2016 - 08/28/2016, Weekdays, Midday",2521,1812,3505,43691
1116,"Harborwalk, Waterfront, Boston",1064,"0 Glen Forest Lane, Methuen","07/31/2016 - 08/28/2016, Weekdays, Midday",2008,1374,2934,43558
1116,"Harborwalk, Waterfront, Boston",1065,"0 Volk Road, Dedham","07/31/2016 - 08/28/2016, Weekdays, Midday",2545,2126,3046,35101
1116,"Harborwalk, Waterfront, Boston",1068,"1300 Bennington Street, East Boston, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",837,567,1235,13144
1116,"Harborwalk, Waterfront, Boston",1075,"0 Oakview Terrace, Jamaica Plain, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",1430,1122,1822,10774
1116,"Harborwalk, Waterfront, Boston",1077,"400 Moody Street, South Side, Waltham","07/31/2016 - 08/28/2016, Weekdays, Midday",1707,1390,2095,21834
1116,"Harborwalk, Waterfront, Boston",1078,"0 Wellesley Street, South Medford, Medford","07/31/2016 - 08/28/2016, Weekdays, Midday",919,648,1302,10642
1116,"Harborwalk, Waterfront, Boston",1079,"0 Brent Road, Lexington","07/31/2016 - 08/28/2016, Weekdays, Midday",1594,1216,2088,30277
1116,"Harborwalk, Waterfront, Boston",1080,"0 Teaberry Lane, Braintree","07/31/2016 - 08/28/2016, Weekdays, Midday",2133,1440,3158,30437
1116,"Harborwalk, Waterfront, Boston",1084,"100 Main Street, Sandwich, Sandwich","07/31/2016 - 08/28/2016, Weekdays, Midday",5154,4261,6232,96973
1116,"Harborwalk, Waterfront, Boston",1089,"200 Buck Knoll Road, Raynham","07/31/2016 - 08/28/2016, Weekdays, Midday",3097,2156,4447,63545
1116,"Harborwalk, Waterfront, Boston",1095,"0 Oxford Street, Lynn","07/31/2016 - 08/28/2016, Weekdays, Midday",1837,1535,2197,20205
1116,"Harborwalk, Waterfront, Boston",1096,"400 Cabot Street, Beverly","07/31/2016 - 08/28/2016, Weekdays, Midday",2030,1696,2429,43654
1116,"Harborwalk, Waterfront, Boston",1099,"0 Station Street, Brookline","07/31/2016 - 08/28/2016, Weekdays, Midday",1284,921,1788,9473
1116,"Harborwalk, Waterfront, Boston",1100,"0 Lowell Street, Andover, Andover","07/31/2016 - 08/28/2016, Weekdays, Midday",1929,1436,2589,42074
1116,"Harborwalk, Waterfront, Boston",1101,"0 Hay Street, Newbury","07/31/2016 - 08/28/2016, Weekdays, Midday",2626,1995,3455,61844
1116,"Harborwalk, Waterfront, Boston",1102,"0 Greenlodge Street, Dedham","07/31/2016 - 08/28/2016, Weekdays, Midday",2146,1412,3259,35876
1116,"Harborwalk, Waterfront, Boston",1103,"100 Kendrick Avenue, Quincy","07/31/2016 - 08/28/2016, Weekdays, Midday",2056,1442,2930,23941
1116,"Harborwalk, Waterfront, Boston",1104,"100 Grove Street, Braintree","07/31/2016 - 08/28/2016, Weekdays, Midday",2075,1402,3069,27676
1116,"Harborwalk, Waterfront, Boston",1107,"0 Winthrop Street, Kingston","07/31/2016 - 08/28/2016, Weekdays, Midday",3886,3028,4986,61215
1116,"Harborwalk, Waterfront, Boston",1110,"Cambridge Street, Allston, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",828,529,1295,9485
1116,"Harborwalk, Waterfront, Boston",1111,"Northwest Expressway, Tyngsborough","07/31/2016 - 08/28/2016, Weekdays, Midday",2791,2086,3733,58018
1116,"Harborwalk, Waterfront, Boston",1112,"1400 Shawsheen Street, Tewksbury","07/31/2016 - 08/28/2016, Weekdays, Midday",1541,1070,2219,35300
1116,"Harborwalk, Waterfront, Boston",1113,"200 Rangeway Road, North Billerica, Billerica","07/31/2016 - 08/28/2016, Weekdays, Midday",2023,1520,2692,42526
1116,"Harborwalk, Waterfront, Boston",1115,"0 Boutwell Street, Wilmington","07/31/2016 - 08/28/2016, Weekdays, Midday",1451,1238,1700,27875
1116,"Harborwalk, Waterfront, Boston",1117,"0 Gold Star Street, East Boston, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",614,382,986,9632
1116,"Harborwalk, Waterfront, Boston",1118,"0 McGreevey Way, Mission Hill, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",1244,911,1696,7773
1116,"Harborwalk, Waterfront, Boston",1119,"0 Coleus Park, Dorchester, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",1572,1124,2198,11645
1116,"Harborwalk, Waterfront, Boston",1120,"0 Melville Avenue, Dorchester, Dorchester Center, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",1680,1179,2393,14146
1116,"Harborwalk, Waterfront, Boston",1121,"100 Woodley Avenue, West Roxbury, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",2418,2093,2792,18776
1116,"Harborwalk, Waterfront, Boston",1122,"100 Webster Avenue, Chelsea","07/31/2016 - 08/28/2016, Weekdays, Midday",711,435,1160,9079
1116,"Harborwalk, Waterfront, Boston",1123,"Conifer Path, Jamaica Hills / Pond, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",1573,1238,1997,13752
1116,"Harborwalk, Waterfront, Boston",1126,"0 Stark Avenue, Wakefield","07/31/2016 - 08/28/2016, Weekdays, Midday",1585,1227,2047,24299
1116,"Harborwalk, Waterfront, Boston",1127,"100 South Border Road, Medford","07/31/2016 - 08/28/2016, Weekdays, Midday",677,426,1075,10510
1116,"Harborwalk, Waterfront, Boston",1128,"0 Lowden Avenue, Powder House Square, Somerville","07/31/2016 - 08/28/2016, Weekdays, Midday",1001,728,1374,8522
1116,"Harborwalk, Waterfront, Boston",1129,"0 Shepard Street, Neighborhood Nine, Cambridge","07/31/2016 - 08/28/2016, Weekdays, Midday",1325,971,1806,10100
1116,"Harborwalk, Waterfront, Boston",1130,"0 Louise Road, Belmont","07/31/2016 - 08/28/2016, Weekdays, Midday",1383,1118,1709,14658
1116,"Harborwalk, Waterfront, Boston",1131,"Yankee Division Highway, Lexington","07/31/2016 - 08/28/2016, Weekdays, Midday",1695,1325,2167,25753
1116,"Harborwalk, Waterfront, Boston",1135,"100 Main Street, Southborough","07/31/2016 - 08/28/2016, Weekdays, Midday",2676,1934,3700,49113
1116,"Harborwalk, Waterfront, Boston",1137,"0 Marion Avenue, Woburn","07/31/2016 - 08/28/2016, Weekdays, Midday",1340,975,1841,23768
1116,"Harborwalk, Waterfront, Boston",1138,"0 Loring Avenue, Winchester","07/31/2016 - 08/28/2016, Weekdays, Midday",1367,993,1879,15437
1116,"Harborwalk, Waterfront, Boston",1140,"300 Mystic Avenue, South Medford, Medford","07/31/2016 - 08/28/2016, Weekdays, Midday",555,318,966,7113
1116,"Harborwalk, Waterfront, Boston",1141,"0 Forest Street, Malden","07/31/2016 - 08/28/2016, Weekdays, Midday",1237,872,1752,15068
1116,"Harborwalk, Waterfront, Boston",1142,"200 Massachusetts Avenue, Arlington","07/31/2016 - 08/28/2016, Weekdays, Midday",1202,871,1658,12785
1116,"Harborwalk, Waterfront, Boston",1143,"300 Crescent Street, South Side, Waltham","07/31/2016 - 08/28/2016, Weekdays, Midday",1620,1306,2008,21422
1116,"Harborwalk, Waterfront, Boston",1144,"0 Scout Road, East Walpole, Walpole","07/31/2016 - 08/28/2016, Weekdays, Midday",2468,1704,3573,42375
1116,"Harborwalk, Waterfront, Boston",1146,"200 Low Street, Newburyport","07/31/2016 - 08/28/2016, Weekdays, Midday",2830,2224,3600,59497
1116,"Harborwalk, Waterfront, Boston",1151,"0 Saugus Avenue, Saugus","07/31/2016 - 08/28/2016, Weekdays, Midday",1172,880,1559,15753
1116,"Harborwalk, Waterfront, Boston",1154,"0 Newport Park Road, Manchester-by-the-Sea","07/31/2016 - 08/28/2016, Weekdays, Midday",2552,1952,3335,52656
1116,"Harborwalk, Waterfront, Boston",1157,"100 Blue Ledge Drive, Roslindale, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",2321,1880,2864,17623
1116,"Harborwalk, Waterfront, Boston",1160,"100 Austin Street, Hyde Park, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",2215,1929,2543,18430
1116,"Harborwalk, Waterfront, Boston",1162,"300 North Road, North Chelmsford, Chelmsford","07/31/2016 - 08/28/2016, Weekdays, Midday",2653,1912,3680,49307
1116,"Harborwalk, Waterfront, Boston",1163,"300 East Eagle Street, Eagle Hill, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",512,267,980,7909
1116,"Harborwalk, Waterfront, Boston",1164,"0 West Howell Street, Dorchester, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",879,482,1602,8583
1116,"Harborwalk, Waterfront, Boston",1165,"900 American Legion Highway, Roslindale, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",2072,1734,2475,17515
1116,"Harborwalk, Waterfront, Boston",1170,"0 Garden Avenue, Wilmington","07/31/2016 - 08/28/2016, Weekdays, Midday",1489,1028,2154,28505
1116,"Harborwalk, Waterfront, Boston",1171,"Dike Road, Stoneham","07/31/2016 - 08/28/2016, Weekdays, Midday",820,533,1260,18631
1116,"Harborwalk, Waterfront, Boston",1173,"300 Lafayette Street, Salem","07/31/2016 - 08/28/2016, Weekdays, Midday",2451,2125,2826,41842
1116,"Harborwalk, Waterfront, Boston",1174,"600 Lynn Fells Parkway, Melrose","07/31/2016 - 08/28/2016, Weekdays, Midday",1474,1034,2100,16739
1116,"Harborwalk, Waterfront, Boston",1175,"0 Fellsmere Road, Malden","07/31/2016 - 08/28/2016, Weekdays, Midday",1009,729,1395,11872
1116,"Harborwalk, Waterfront, Boston",1177,"0 Louds Avenue, Weymouth","07/31/2016 - 08/28/2016, Weekdays, Midday",2171,1501,3138,26817
1116,"Harborwalk, Waterfront, Boston",1178,"0 Trustman Terrace, East Boston, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",538,310,932,8821
1116,"Harborwalk, Waterfront, Boston",1179,"100 West Canton Street, Columbus, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",703,413,1196,5450
1116,"Harborwalk, Waterfront, Boston",1182,"0 Park Street, Andover, Andover","07/31/2016 - 08/28/2016, Weekdays, Midday",2071,1674,2561,38242
1116,"Harborwalk, Waterfront, Boston",1185,"0 Parsons Street, Brighton, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",1461,1132,1884,14725
1116,"Harborwalk, Waterfront, Boston",1186,"0 Norway Park, Hyde Park, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",2068,1594,2682,23942
1116,"Harborwalk, Waterfront, Boston",1189,"0 Fairbanks Street, Brighton, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",1017,698,1479,14644
1116,"Harborwalk, Waterfront, Boston",1190,"0 Willow Avenue, Davis Square, Somerville","07/31/2016 - 08/28/2016, Weekdays, Midday",1211,887,1652,9263
1116,"Harborwalk, Waterfront, Boston",1191,"0 Springfield Street, Lawrence","07/31/2016 - 08/28/2016, Weekdays, Midday",2194,1705,2822,45485
1116,"Harborwalk, Waterfront, Boston",1192,"0 Woodside Road, Winchester","07/31/2016 - 08/28/2016, Weekdays, Midday",1239,893,1718,14634
1116,"Harborwalk, Waterfront, Boston",1193,"1100 Beacon Street, Brookline","07/31/2016 - 08/28/2016, Weekdays, Midday",846,533,1341,6995
1116,"Harborwalk, Waterfront, Boston",1195,"0 Howe Street, Dorchester, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",1469,1029,2096,10899
1116,"Harborwalk, Waterfront, Boston",1197,"100 North Pearl Street, Brockton","07/31/2016 - 08/28/2016, Weekdays, Midday",2111,1547,2879,39201
1116,"Harborwalk, Waterfront, Boston",1198,"100 Ashland Street, Malden","07/31/2016 - 08/28/2016, Weekdays, Midday",950,655,1377,10021
1116,"Harborwalk, Waterfront, Boston",1199,"Lifecourse Trail, Newton Highlands, Newton","07/31/2016 - 08/28/2016, Weekdays, Midday",1794,1412,2278,22827
1116,"Harborwalk, Waterfront, Boston",1208,"0 1st Street, Bridgewater","07/31/2016 - 08/28/2016, Weekdays, Midday",3114,2131,4549,54801
1116,"Harborwalk, Waterfront, Boston",1209,"Cathedral Road, Plymouth","07/31/2016 - 08/28/2016, Weekdays, Midday",4359,3433,5533,76988
1116,"Harborwalk, Waterfront, Boston",1211,"Chestnut Hill Reservoir Trail, Brighton, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",1558,1250,1941,12000
1116,"Harborwalk, Waterfront, Boston",1212,"0 Snow Hill Street, North End, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",342,180,648,1790
1116,"Harborwalk, Waterfront, Boston",1213,"200 East 8th Street, South Boston, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",1000,706,1415,10797
1116,"Harborwalk, Waterfront, Boston",1214,"0 East Concord Street, South End, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",813,495,1333,4900
1116,"Harborwalk, Waterfront, Boston",1215,"0 Beauford Lane, Roxbury, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",1414,985,2028,11508
1116,"Harborwalk, Waterfront, Boston",1224,"Wood Road, Bourne","07/31/2016 - 08/28/2016, Weekdays, Midday",5227,4257,6417,121412
1116,"Harborwalk, Waterfront, Boston",1225,"0 West Elm Avenue, Quincy","07/31/2016 - 08/28/2016, Weekdays, Midday",1646,1189,2276,18425
1116,"Harborwalk, Waterfront, Boston",1226,"0 Sturtevant Street, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",1166,711,1910,12770
1116,"Harborwalk, Waterfront, Boston",1227,"0 Port Norfolk Street, Dorchester, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",1204,742,1951,14608
1116,"Harborwalk, Waterfront, Boston",1228,"0 Ashley Street, Jamaica Plain, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",1486,1146,1925,9688
1116,"Harborwalk, Waterfront, Boston",1229,"0 Michael Road, Wakefield","07/31/2016 - 08/28/2016, Weekdays, Midday",1425,1126,1801,18484
1116,"Harborwalk, Waterfront, Boston",1230,"100 Millwood Street, Framingham","07/31/2016 - 08/28/2016, Weekdays, Midday",2208,1525,3196,40150
1116,"Harborwalk, Waterfront, Boston",1231,"400 Middle Road, Boxborough","07/31/2016 - 08/28/2016, Weekdays, Midday",2877,2205,3753,47462
1116,"Harborwalk, Waterfront, Boston",1232,"400 Newton Street, Chestnut Hill, Brookline","07/31/2016 - 08/28/2016, Weekdays, Midday",1880,1433,2465,13982
1116,"Harborwalk, Waterfront, Boston",1233,"0 Thackeray Road, Wellesley Hills, Wellesley","07/31/2016 - 08/28/2016, Weekdays, Midday",1748,1366,2235,25310
1116,"Harborwalk, Waterfront, Boston",1237,"100 Colonial Drive, Quincy","07/31/2016 - 08/28/2016, Weekdays, Midday",1676,1160,2420,20122
1116,"Harborwalk, Waterfront, Boston",1238,"0 Orient Avenue, Arlington","07/31/2016 - 08/28/2016, Weekdays, Midday",1359,1046,1764,16517
1116,"Harborwalk, Waterfront, Boston",1239,"0 Walnut Street, Belmont","07/31/2016 - 08/28/2016, Weekdays, Midday",1342,1107,1625,15050
1116,"Harborwalk, Waterfront, Boston",1240,"0 Middlesex Circle, Waltham","07/31/2016 - 08/28/2016, Weekdays, Midday",1916,1537,2387,19201
1116,"Harborwalk, Waterfront, Boston",1241,"0 Kenilworth Street, Newton Corner, Newton","07/31/2016 - 08/28/2016, Weekdays, Midday",1343,983,1833,16459
1116,"Harborwalk, Waterfront, Boston",1242,"0 Scribner Park, Auburndale, Newton","07/31/2016 - 08/28/2016, Weekdays, Midday",1266,938,1707,20881
1116,"Harborwalk, Waterfront, Boston",1245,"0 Leland Road, North Reading","07/31/2016 - 08/28/2016, Weekdays, Midday",1493,1082,2058,31217
1116,"Harborwalk, Waterfront, Boston",1246,"North Shore Road, Revere","07/31/2016 - 08/28/2016, Weekdays, Midday",1273,983,1647,13554
1116,"Harborwalk, Waterfront, Boston",1247,"Stony Brook Path, Boston","07/31/2016 - 08/28/2016, Weekdays, Midday",2113,1399,3189,17665
